years,ddd_dpa,damage_fraction,Ic_uA,A_phi_Phi0^2_per_Hz,corner_freq_Hz,Gamma_deph_per_s,QFI_N64,entanglement_visibility_N64
2.512562814070352,1.7126737688442213e-06,0.35893754486719315,9.682849949082948,0.00016596781575064332,597575292.7531401,2907407.0351758804,2831.5275704955006,0.8314390601634633
2.562814070351759,1.7469272442211053e-06,0.3661162957645369,9.677199226034018,0.00016758198644943993,603387193.8348303,2963035.1758793974,2811.596447223123,0.8285076426158258
2.613065326633166,1.78118071959799e-06,0.37329504666188085,9.671570594139267,0.00016918075688340288,609143645.5046883,3018663.316582916,2791.8056191324126,0.8255865604123527
2.663316582914573,1.8154341949748743e-06,0.38047379755922467,9.665963823040977,0.00017076455960456742,614846205.1876155,3074291.457286433,2772.154098685551,0.8226757771135614
2.71356783919598,1.8496876703517588e-06,0.38765254845656855,9.660378685965867,0.0001723338072876087,620496358.7390997,3129919.5979899503,2752.640905295999,0.8197752564084445
2.763819095477387,1.883941145728643e-06,0.39483129935391237,9.654814959651112,0.00017388889398562357,626095524.966719,3185547.738693468,2733.2650652795646,0.8168849621140168
2.814070351758794,1.918194621105527e-06,0.4020100502512562,9.649272424272251,0.0001754301962857142,631645059.7908778,3241175.8793969858,2714.0256118058205,0.814004858174864
2.864321608040201,1.952448096482412e-06,0.4091888011486001,9.643750863372956,0.00017695807437397427,637146260.0793414,3296804.020100503,2694.92158484986,0.811134908662693
2.9145728643216082,1.9867015718592966e-06,0.416367552045944,9.638250063796566,0.00017847287301841084,642600367.1862956,3352432.160804021,2675.95203114439,0.8082750777758837
2.9648241206030153,2.0209550472361806e-06,0.4235463029432878,9.63276981561935,0.00017997492247740125,648008570.2232896,3408060.301507538,2657.116004132167,0.8054253298390421
3.0150753768844223,2.055208522613065e-06,0.4307250538406317,9.627309912085483,0.0001814645393404656,653372009.0864792,3463688.4422110547,2638.4125639187637,0.8025856293025557
3.0653266331658293,2.08946199798995e-06,0.43790380473797563,9.621870149543595,0.0001829420273074183,658691777.2620002,3519316.582914573,2619.84077722567,0.7997559407421497
3.1155778894472363,2.123715473366834e-06,0.44508255563531945,9.616450327384948,0.00018440767791133038,663968924.4290297,3574944.723618091,2601.399717343725,0.7969362288584453
3.1658291457286434,2.1579689487437186e-06,0.45226130653266333,9.611050247983115,0.00018586177119017712,669204458.8780864,3630572.864321608,2583.0884640868717,0.7941264584765193
3.2160804020100504,2.1922224241206026e-06,0.4594400574300071,9.605669716635168,0.0001873045763115534,674399349.7603498,3686201.0050251256,2564.9061037462434,0.791326594545465
3.2663316582914574,2.2264758994974876e-06,0.4666188083273511,9.600308541504278,0.00018873635215440435,679554529.1822083,3741829.1457286435,2546.8517290445716,0.7885366021379555
3.3165829145728645,2.260729374874372e-06,0.47379755922469496,9.594966533563762,0.00019015734785133106,684670894.1578596,3797457.286432161,2528.9244390909116,0.7857564464498078
3.3668341708542715,2.294982850251256e-06,0.48097631012203873,9.589643506542437,0.00019156780329468965,689749308.4315438,3853085.4271356785,2511.1233393356906,0.7829860927995481
3.4170854271356785,2.3292363256281406e-06,0.4881550610193826,9.584339276871345,0.00019296794960939418,694790604.1798947,3908713.567839196,2493.44754152607,0.7802255066279801
3.4673366834170856,2.363489801005025e-06,0.4953338119167265,9.579053663631722,0.00019435800959506273,699795583.6039073,3964341.708542714,2475.896163661624,0.777474653497753
3.5175879396984926,2.397743276381909e-06,0.5025125628140703,9.573786488504231,0.00019573819813990134,704765020.4191489,4019969.849246232,2458.4683299503276,0.7747334990929327
3.5678391959798996,2.431996751758794e-06,0.5096913137114142,9.568537575719404,0.00019710872260850372,709699661.2520492,4075597.9899497493,2441.1631707648557,0.772002009218573
3.6180904522613067,2.466250227135678e-06,0.5168700646087581,9.563306752009247,0.00019846978320554707,714600226.9494067,4131226.130653266,2423.9798225991917,0.7692801498002895
3.6683417085427137,2.5005037025125626e-06,0.5240488155061019,9.55809384656002,0.00019982157331719126,719467413.8076121,4186854.2713567843,2406.917428025535,0.766567886883834
3.7185929648241207,2.5347571778894475e-06,0.5312275664034458,9.552898690966076,0.00020116427983182908,724301894.7275257,4242482.412060302,2389.975135651523,0.7638651866346722
3.7688442211055277,2.5690106532663316e-06,0.5384063173007897,9.547721119184827,0.0002024980834416939,729104320.3004313,4298110.55276382,2373.1521000777416,0.7611720153375598
3.819095477386935,2.6032641286432157e-06,0.5455850681981335,9.542560967492728,0.00020382315892670296,733875319.8300267,4353738.693467337,2356.447481855545,0.7584883393961235
3.869346733668342,2.6375176040201e-06,0.5527638190954773,9.537418074442302,0.00020513967542179842,738615502.2949994,4409366.834170855,2339.860447445166,0.7558141253324407
3.919597989949749,2.671771079396985e-06,0.5599425699928213,9.532292280820137,0.0002064477966689439,743325457.2563517,4464994.974874373,2323.390169174123,0.753149339786623
3.969849246231156,2.706024554773869e-06,0.5671213208901651,9.527183429605858,0.00020774768125483948,748005755.7133062,4520623.11557789,2307.0358251959233,0.7504939495163991
4.020100502512563,2.7402780301507536e-06,0.574300071787509,9.522091365932033,0.0002090394828353323,752656950.9113064,4576251.2562814085,2290.79659944905,0.7478479213967006
4.07035175879397,2.774531505527638e-06,0.5814788226848528,9.517015937045,0.00021032335034742094,757279579.1053492,4631879.3969849255,2274.6716816162448,0.7452112224192488
4.120603015075377,2.8087849809045226e-06,0.5886575735821967,9.511956992266565,0.0002115994282096829,761874160.2816339,4687507.537688443,2258.6602670840716,0.7425838196921424
4.170854271356784,2.843038456281407e-06,0.5958363244795406,9.506914382956579,0.00021286785651188756,766441198.840273,4743135.67839196,2242.7615569027703,0.7399656804394481
4.2211055276381915,2.8772919316582916e-06,0.6030150753768845,9.501887962476342,0.00021412877119449957,770981184.2416034,4798763.819095477,2226.9747577463854,0.7373567720007907
4.2713567839195985,2.911545407035176e-06,0.6101938262742284,9.496877586152833,0.00021538230421872437,775494591.6184427,4854391.959798995,2211.2990818731855,0.7347570618309467
4.3216080402010055,2.94579888241206e-06,0.6173725771715721,9.491883111243736,0.00021662858372769721,779981882.3564591,4910020.100502513,2195.733747086352,0.7321665174994374
4.371859296482413,2.980052357788944e-06,0.6245513280689159,9.486904396903231,0.00021786773419937313,784443504.644659,4965648.24120603,2180.277976694952,0.729585106690125
4.42211055276382,3.0143058331658295e-06,0.63173007896626,9.48194130414856,0.0002190998765916346,788879893.9978542,5021276.381909549,2164.930999475178,0.727012797200809
4.472361809045227,3.0485593085427136e-06,0.6389088298636038,9.476993695827288,0.0002203251284800948,793291473.7528292,5076904.522613066,2149.6920496318676,0.7244495569428248
4.522613065326634,3.0828127839195985e-06,0.6460875807609477,9.472061436585332,0.0002215436041890424,797678655.5398144,5132532.663316584,2134.560366760291,0.7218953539406433
4.572864321608041,3.1170662592964826e-06,0.6532663316582915,9.467144392835639,0.00022275541491593838,802041839.7307436,5188160.8040201,2119.5351958082083,0.7193501563314721
4.623115577889448,3.1513197346733666e-06,0.6604450825556353,9.462242432727567,0.0002239606688498511,806381415.8656845,5243788.944723619,2104.615787038191,0.7168139323648577
4.673366834170855,3.185573210050251e-06,0.6676238334529792,9.457355426116921,0.00022515947128418437,810697763.0587223,5299417.085427136,2089.8013959902137,0.71428665040229
4.723618090452262,3.2198266854271356e-06,0.674802584350323,9.452483244536639,0.00022635192472403285,814991250.3844972,5355045.226130654,2075.091283444504,0.7117682789168068
4.773869346733669,3.25408016080402e-06,0.6819813352476669,9.447625761168075,0.0002275381289884731,819262237.2465097,5410673.366834171,2060.4847153846595,0.7092587864926017
4.824120603015076,3.2883336361809046e-06,0.6891600861450108,9.442782850812954,0.00022871818130808014,823511073.7282326,5466301.50753769,2045.980962961018,0.7067581418246307
4.874371859296483,3.3225871115577895e-06,0.6963388370423548,9.437954389865848,0.00022989217641793862,827738100.928003,5521929.648241207,2031.5793024542909,0.704266313718223
4.92462311557789,3.3568405869346736e-06,0.7035175879396985,9.433140256287295,0.0002310602066464007,831943651.2785988,5577557.788944725,2017.2790152394493,0.7017832710886913
4.974874371859297,3.3910940623115576e-06,0.7106963388370423,9.428340329577443,0.00023222236199982587,836128048.8523493,5633185.929648242,2003.0793877498675,0.699308982960944
5.025125628140704,3.4253475376884426e-06,0.7178750897343863,9.42355449075027,0.00023337873024352278,840291609.6525699,5688814.070351761,1988.9797114417127,0.6968434184690987
5.075376884422111,3.4596010130653266e-06,0.7250538406317301,9.418782622308324,0.00023452939697909888,844434641.8920631,5744442.211055277,1974.9792827585957,0.6943865468560975
5.125628140703518,3.4938544884422107e-06,0.7322325915290738,9.414024608218005,0.0002356744457184116,848557446.2593838,5800070.351758795,1961.0774030964578,0.6919383374733229
5.175879396984925,3.528107963819095e-06,0.7394113424264177,9.409280333885341,0.00023681395795430076,852660316.1735141,5855698.492462311,1947.273378768717,0.6894987597802162
5.226130653266332,3.56236143919598e-06,0.7465900933237617,9.404549686132274,0.00023794801322827246,856743538.0275636,5911326.633165832,1933.5665209716485,0.6870677833438953
5.276381909547739,3.5966149145728646e-06,0.7537688442211056,9.399832553173432,0.0002390766891952934,860807391.4220635,5966954.773869348,1919.956145750021,0.6846453778387767
5.326633165829146,3.6308683899497486e-06,0.7609475951184493,9.395128824593364,0.00024020006168584495,864852149.3883955,6022582.914572866,1906.4415739629603,0.6822315130461952
5.376884422110553,3.6651218653266336e-06,0.7681263460157933,9.390438391324256,0.00024131820476537718,868878078.6028601,6078211.055276383,1893.0221312500673,0.679826158854029
5.42713567839196,3.6993753407035176e-06,0.7753050969131371,9.385761145624086,0.00024243119079129502,872885439.5918561,6133839.195979901,1879.6971479977651,0.6774292852563224
5.477386934673367,3.7336288160804017e-06,0.7824838478104809,9.381096981055217,0.00024353909046760045,876874486.9286243,6189467.336683418,1866.4659593058877,0.6750408623529127
5.527638190954774,3.767882291457286e-06,0.7896625987078247,9.376445792463434,0.00024464197289730734,880845469.4219685,6245095.477386936,1853.3279049545001,0.672660860349056
5.577889447236181,3.8021357668341707e-06,0.7968413496051686,9.371807475957391,0.00024573990563273935,884798630.2973564,6300723.618090453,1840.2823293709569,0.6702892495550569
5.628140703517588,3.836389242211054e-06,0.8040201005025124,9.367181928888469,0.00024683295472381406,888734207.3707685,6356351.7587939715,1827.3285815971878,0.6679260003858968
5.678391959798995,3.87064271758794e-06,0.8111988513998564,9.362569049831027,0.00024792118476441103,892652433.2156489,6411979.8994974885,1814.466015257218,0.6655710833608659
5.728643216080402,3.904896192964824e-06,0.8183776022972002,9.357968738563065,0.00024900465893691636,896553535.3232894,6467608.040201006,1801.6939885249112,0.6632244691031949
5.778894472361809,3.939149668341709e-06,0.8255563531945441,9.35338089604724,0.0002500834390550298,900437736.25696,6523236.180904523,1789.011864091948,0.6608861283396885
5.8291457286432165,3.973403143718593e-06,0.832735104091888,9.34880542441228,0.0002511575856049178,904305253.800081,6578864.321608042,1776.4190091360188,0.6585560319003603
5.8793969849246235,4.007656619095478e-06,0.8399138549892319,9.344242226934742,0.0002522271577847881,908156301.0987145,6634492.462311558,1763.9147952892547,0.6562341507180693
5.9296482412060305,4.041910094472361e-06,0.8470926058865756,9.339691208021137,0.00025329221354296143,911991086.7986424,6690120.603015076,1751.498598606865,0.6539204558281566
5.9798994974874375,4.076163569849246e-06,0.8542713567839195,9.335152273190388,0.00025435280961450766,915809815.1772776,6745748.743718593,1739.1697995360084,0.6516149183680848
6.030150753768845,4.11041704522613e-06,0.8614501076812634,9.330625329056662,0.0002554090015565128,919612686.2706436,6801376.884422109,1726.9277828848756,0.6493175095770772
6.080402010050252,4.144670520603015e-06,0.8686288585786073,9.32611028331247,0.00025646084378203927,923399895.9956511,6857005.025125629,1714.7719377919916,0.6470282007957597
6.130653266331659,4.1789239959799e-06,0.8758076094759513,9.321607044712163,0.00025750838959283704,927171636.2678754,6912633.165829146,1702.7016576957378,0.644746963465803
6.180904522613066,4.213177471356784e-06,0.882986360373295,9.317115523055689,0.0002585516912108624,930928095.1150415,6968261.306532664,1690.7163403040809,0.6424737691295661
6.231155778894473,4.247430946733668e-06,0.8901651112706389,9.31263562917267,0.0002595907998086564,934669456.7864031,7023889.447236182,1678.8153875645223,0.6402085894297418
6.28140703517588,4.281684422110553e-06,0.8973438621679828,9.308167274906818,0.0002606257655386334,938395901.8581976,7079517.587939699,1666.9982056342553,0.6379513961090026
6.331658291457287,4.315937897487437e-06,0.9045226130653267,9.30371037310059,0.00026165663756132673,942107607.3353457,7135145.728643216,1655.264204850532,0.6357021610096484
6.381909547738694,4.350191372864322e-06,0.9117013639626705,9.299264837580166,0.00026268346407263686,945804746.7495605,7190773.869346734,1643.612799701241,0.6334608560732548
6.432160804020101,4.384444848241205e-06,0.9188801148600142,9.294830583140707,0.00026370629233012446,949487490.2540159,7246402.010050251,1632.0434087956917,0.6312274533403238
6.482412060301508,4.418698323618091e-06,0.9260588657573583,9.290407525531874,0.00026472516867838967,953156004.7147268,7302030.15075377,1620.5554548356013,0.6290019249499345
6.532663316582915,4.452951798994975e-06,0.9332376166547022,9.285995581443625,0.0002657401385735747,956810453.7987714,7357658.291457287,1609.148364586291,0.6267842431393956
6.582914572864322,4.487205274371859e-06,0.9404163675520458,9.281594668492279,0.00026675124660702795,960450998.0594952,7413286.432160805,1597.8215688480805,0.6245743802438993
6.633165829145729,4.521458749748744e-06,0.9475951184493899,9.277204705206822,0.00026775853652816423,964077795.0188205,7468914.572864322,1586.574502427886,0.6223723086961759
6.683417085427136,4.555712225125628e-06,0.9547738693467336,9.272825611015492,0.00026876205126655255,967690999.2467744,7524542.71356784,1575.4066041110182,0.6201780010261502
6.733668341708543,4.589965700502512e-06,0.9619526202440775,9.268457306232575,0.0002697618329532661,971290762.4383602,7580170.854271357,1564.317316633178,0.6179914298605985
6.78391959798995,4.624219175879397e-06,0.9691313711414213,9.264099712045478,0.00027075792294152095,974877233.4878689,7635798.994974875,1553.3060866526503,0.6158125679228074
6.834170854271357,4.658472651256281e-06,0.9763101220387652,9.259752750502008,0.0002717503618266357,978450558.5607437,7691427.135678392,1542.3723647226923,0.6136413880322333
6.884422110552764,4.692726126633166e-06,0.9834888729361091,9.25541634449789,0.00027273918946533554,982010881.1630864,7747055.276381911,1531.5156052641157,0.6114778631041637
6.934673366834171,4.72697960201005e-06,0.990667623833453,9.251090417764532,0.00027372444499443045,985558342.2089082,7802683.417085428,1520.7352665380663,0.6093219661493791
6.984924623115578,4.761233077386935e-06,0.9978463747307968,9.246774894856973,0.00027470616684888925,989093080.085207,7858311.557788946,1510.0308106189884,0.6071736702738159
7.035175879396985,4.795486552763818e-06,1.0050251256281406,9.242469701142076,0.0002756843927793348,992615230.7149591,7913939.698492464,1499.4017033677853,0.6050329486782317
7.085427135678392,4.829740028140704e-06,1.0122038765254846,9.238174762786917,0.00027665915986898275,996124927.6181085,7969567.839195981,1488.8474144051647,0.6028997746578704
7.135678391959799,4.863993503517588e-06,1.0193826274228284,9.233890006747394,0.0002776305045500442,999622301.9706252,8025195.979899499,1478.367417085175,0.6007741216021295
7.185929648241206,4.898246978894472e-06,1.0265613783201721,9.22961536075702,0.0002785984626196148,1003107482.6617143,8080824.120603016,1467.9611884689252,0.5986559629942277
7.236180904522613,4.932500454271356e-06,1.0337401292175161,9.22535075331593,0.0002795630692550676,1006580596.3492403,8136452.261306532,1457.6282092984914,0.5965452724108745
7.28643216080402,4.96675392964824e-06,1.0409188801148597,9.221096113680073,0.00028052435902897,1010041767.5134339,8192080.402010051,1447.3679639710053,0.5944420235219401
7.336683417085427,5.001007405025125e-06,1.0480976310122039,9.216851371850606,0.0002814823659235429,1013491118.5089548,8247708.542713569,1437.1799405129293,0.5923461900901275
7.386934673366834,5.03526088040201e-06,1.0552763819095476,9.212616458563444,0.0002824371233446766,1016928769.6153562,8303336.683417086,1427.063630554507,0.590257745970645
7.437185929648241,5.069514355778895e-06,1.0624551328068916,9.208391305279035,0.00028338866413552406,1020354839.0860271,8358964.824120604,1417.0185293043955,0.5881766651108797
7.4874371859296485,5.103767831155779e-06,1.0696338837042354,9.204175844172276,0.00028433702058968275,1023769443.1956557,8414592.964824123,1407.04413552448,0.5861029215500732
7.5376884422110555,5.138021306532663e-06,1.0768126346015794,9.199970008122621,0.00028528222446398314,1027172696.2862734,8470221.10552764,1397.1399515048604,0.5840364894189971
7.5879396984924625,5.172274781909547e-06,1.083991385498923,9.195773730704357,0.00028622430699089697,1030564710.8119328,8525849.246231157,1387.305483039016,0.5819773429396305
7.63819095477387,5.206528257286431e-06,1.091170136396267,9.191586946177043,0.000287163298890579,1033945597.3820639,8581477.386934673,1377.5402393991467,0.5799254564248385
7.688442211055277,5.240781732663316e-06,1.0983488872936107,9.187409589476125,0.00028809923038255553,1037315464.8035587,8637105.527638191,1367.8437333116851,0.5778808042780519
7.738693467336684,5.2750352080402e-06,1.1055276381909547,9.183241596203693,0.0002890321311970723,1040674420.1216311,8692733.66834171,1358.215480932983,0.5758433609929475
